story,genre
الميدان كريستيان هو الامين المحترم لمتحف الفن المعاصر لكنه اب لاثنين يشرف كريستيان على عرض باسم الميدان داخل المتحف من شان العرض ان يدعو الناس للايثار بمسئوليات البشر تجاه بعضهم البعض لكن سرعان ما يتصرف كريستيان عكس المبادئ التي ينادي بها من خلال عرضه بعد ان يتعرض هاتفه للسرقه فينتهج العديد من الافعال المشينه,"['دراما', 'كوميديا']"
تقوم مجموعه من الكائنات الفضائيه بمحاصره مجموعه من الاشخاص داخل احد الحانات اثناء احتفالهم براس السنه الجديده لغزو العالم,"['رعب', 'كوميديا']"
رجل يكافح مع ذكريات الماضي الماساويه لفهم حاضره ولكن سرعان ما يدرك ان الوقت ليس العدو الذي يعتقد انه هو,['دراما']
تمنيات عيد الميلاد حول عندما تذهب خطابات بلده صغيره الى بابا نويل ادراج الرياح يغادر جنيان القطب الشمالي لاستعاده كل امنيه مفقوده,['كوميديا']
القصه يرسل ميتش بوكانن مجندين حيث يكتشفون مؤامره اجراميه تهدد مستقبل الخليج,"['اكشن', 'جريمة', 'كوميديا']"
يجد فريق من العاملين المدربين تدريبا عاليا انفسهم محاصرين داخل مجمع عسكري معزول بعد ان يتم اغلاق منظمه العفو الدوليه فجاه يبدا الطاقم بتجربه الظواهر الغريبه والمروعه بينما يحاولون كشف ما قتل الفريق السابق,"['اثارة', 'اكشن', 'رعب']"
القصه يجتمع اربعه من اصدقاء الطفوله جميعهم متزوجين وليس لديهم شغف في مادبه عشاء لم شمل المدرسه الثانويه بين الضحك والمشروبات يتفقون على انهم يحبون زوجاتهم ولكنهم لم يعودوا يرغبون في ذلك يفقسون غير منطقي نادي سري للرجال الذين يريدون الغش حتى يتمكنوا هم انفسهم من استعاده شهوات زوجاتهم,['كوميديا']
القصه بعد عامين من اثبات الاخره يحاول رجل مساعده امراه شابه على الابتعاد عن ماضيها المظلم,"['اثارة', 'دراما']"
القصه تجمع عائله غريبه في مدينه نيويورك لحضور احتفال بالعمل الفني لابيهم,"['دراما', 'كوميديا']"
يان جيان مهندس تكنولوجيا المعلومات الشاب الصيني الذي يتطوع للذهاب الى شمال افريقيا ومساعده الشركه التي يعمل من اجل الفوز في مسابقه ويمكن للفائز ان يمتلك الحق في التحكم في الاتصالات بين الجنوب والشمال جاسوس فرنسي مايكل يعمل للغرب امره رئيسه للذهاب الى شمال افريقيا والفوز في المنافسه وانها يمكن ان تسيطر على الموارد المعدنيه العظيمه في افريقيا وقد استاجر افضل مرتزقه في افريقيا اسمه لودر وكباه العام السابق لمساعدته اكتشف يان مؤامرتهم وهو الوحيد الذي يستطيع وقفها,"['اكشن', 'جريمة', 'مغامرات']"
يوجا الكونج فواستاذان يتعاونان لتحديد موقع كنز مفقود وينطلقان في مغامره والتي تاخذهما من كهف في جليد التبت الى دبي الى معبد جبلي في الهند,"['اكشن', 'كوميديا', 'مغامرات']"
عندما يقدم فرانك لاندرياس رحله الى برلين من باب المجامله فانه بالتاكيد لا يدرك ان هذا القرار سينتهي به المطاف في رحله عنيفه من اجل الحياه والموت,['اثارة']
ان الاب المدمن على العمل الذي يحاول زياره ابنته اثناء توقفه في لوس انجلوس ليكتشف انه اختفى يضطر الى التعاون مع صديقها السابق المحرج للعثور عليها على مدار ليله تحويليه واحده,"['دراما', 'كوميديا']"
تدور احداث قصه فيلم الاكشن و الجريمه و الدراما حول ياخذ القاتل محترف طويل على مهمه في اليابان عندما تسوء الامور يجب عليه الفرار بجروح بالغه يلجا الى جزء مهجور من بلده صغيره,"['اكشن', 'جريمة', 'دراما']"
حزمه من المتاعب تستضيف اورورا ابنه اخت مارتين ومولودها الجديد ولكن بعد ذلك تختفي ابنه اخته ويجد الطفل في حوض الاستحمام وتكتشف اورورا في خزانه ملابسها الى جانب الاف دولار في حقيبه حفاضات,"['جريمة', 'دراما']"
القصه القصه الدراميه للسباق الحاد بين جبابره الكهرباء توماس اديسون وجورج ويستنجهاوس لتحديد النظام الكهربائي الذي سيشغل العالم الحديث,['دراما']
القصه متهم بارتكاب جرائم بشعه لم يرتكبها مدعي عام في مهمه لمسح اسمه,"['اثارة', 'اكشن']"
القصه بناء على الاحداث الحقيقيه قصه ملحميه من كفاح رجل واحد من اجل البقاء جوسي كيتولا عاد الى فنلندا من الكساد الكبير الذي اصاب امريكا فقط لمواجهه الاضطرابات السياسيه المتزايده في ليله صيف عام قام البلطجيه القوميون باختطاف كيتولا بعنف من منزله تعرض للضرب والاجبار على السير على الطريق الابدي نحو روسيا سوفياتيه اجنبيه حيث يبدو ان القسوه لا تعرف نهايه فان حلمه الوحيد هو العوده الى عائلته كلفته ما قد يكون الامل هو اخر ما يموت,['دراما']
القصه قصه تنافس التنس عام بين بيورن بورغ الهادئ وجون ماكنرو المتقلبه,['دراما']
